-0.5,-0.9225,0.495,-0.1575,0.9225,-0.66,0.5625,-0.60885,0.193725,-1.134675,0.8118,-0.691875,-0.10395,0.60885,-0.4356,0.37125,-0.193725,0.1386,-0.118125,-0.8118,0.691875,-0.495,0.5673375,0.16335,0.0165375,0.5673375,0.2904,0.2109375
0.5,0.435,-0.8025,1.23,-0.2325,0.105,0.7275,0.46545,-0.7134,0.13485,-0.0609,-0.42195,1.3161,-0.248775,0.11235,0.778425,0.3813,-0.1722,-1.1931,0.03255,0.225525,-0.10185,-0.12615,-0.4293375,-1.0086,-0.0360375,-0.00735,-0.3528375
-0.3,0.2548,0.4186,1.3832,-1.1102,-0.1547,-0.8008,0.0703248,0.2323776,-0.1865136,-0.0259896,-0.1345344,0.3817632,-0.3064152,-0.0426972,-0.2210208,-1.0125024,-0.1410864,-0.7303296,0.1132404,0.5861856,0.0816816,0.0214032,0.0577668,0.6307392,0.4063332,0.0078897,0.2114112
0.5,0.5775,-0.57,0.2325,0.435,-0.825,-0.1875,0.4389,-0.179025,-0.33495,0.63525,0.144375,0.1767,0.3306,-0.627,-0.1425,-0.13485,0.25575,0.058125,0.4785,0.10875,-0.20625,-0.2223375,-0.2166,-0.0360375,-0.12615,-0.45375,-0.0234375
-0.2,1.2768,-0.2016,-0.864,1.3824,-0.4032,0.3168,-0.1072512,-0.459648,0.7354368,-0.2145024,0.1685376,0.072576,-0.1161216,0.0338688,-0.0266112,-0.497664,0.145152,-0.114048,-0.2322432,0.1824768,-0.0532224,0.3396288,0.0084672,0.15552,0.3981312,0.0338688,0.0209088
